batch_id,run_id,variant,variant_label,grid_level,subdivision,visual_condition,visual_condition_label,turn_count,turn_difficulty,turn_difficulty_label,model,status,metric,value
case3_batch_20260618_182254,case3_batch_20260618_182254_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,5,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260618_204353,case3_batch_20260618_204353_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.8333
case3_batch_20260618_204353,case3_batch_20260618_204353_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.8333
case3_batch_20260618_204353,case3_batch_20260618_204353_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.8333
case3_batch_20260619_070036,case3_batch_20260619_070036_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260619_070036,case3_batch_20260619_070036_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260619_070036,case3_batch_20260619_070036_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260619_081640,case3_batch_20260619_081640_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.8
case3_batch_20260619_081640,case3_batch_20260619_081640_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260619_081640,case3_batch_20260619_081640_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260619_100136,case3_batch_20260619_100136_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260619_100136,case3_batch_20260619_100136_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260619_100136,case3_batch_20260619_100136_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260619_120917,case3_batch_20260619_120917_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.875
case3_batch_20260619_120917,case3_batch_20260619_120917_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.875
case3_batch_20260619_120917,case3_batch_20260619_120917_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.875
case3_batch_20260619_134156,case3_batch_20260619_134156_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,0.9091
case3_batch_20260619_134156,case3_batch_20260619_134156_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,0.9091
case3_batch_20260619_134156,case3_batch_20260619_134156_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260619_181559,case3_batch_20260619_181559_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.7273
case3_batch_20260619_181559,case3_batch_20260619_181559_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.7273
case3_batch_20260619_181559,case3_batch_20260619_181559_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.7273
case3_batch_20260619_194452,case3_batch_20260619_194452_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260619_194452,case3_batch_20260619_194452_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260619_194452,case3_batch_20260619_194452_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260619_211455,case3_batch_20260619_211455_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.5556
case3_batch_20260619_211455,case3_batch_20260619_211455_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.6667
case3_batch_20260619_211455,case3_batch_20260619_211455_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.6667
case3_batch_20260619_224011,case3_batch_20260619_224011_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.9167
case3_batch_20260619_224011,case3_batch_20260619_224011_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.9167
case3_batch_20260619_224011,case3_batch_20260619_224011_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.9167
case3_batch_20260620_072523,case3_batch_20260620_072523_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.9231
case3_batch_20260620_072523,case3_batch_20260620_072523_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.9231
case3_batch_20260620_072523,case3_batch_20260620_072523_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.9231
case3_batch_20260620_092907,case3_batch_20260620_092907_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260620_092907,case3_batch_20260620_092907_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.9444
case3_batch_20260618_104034,case3_batch_20260618_104034_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.8889
case3_batch_20260618_104034,case3_batch_20260618_104034_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.8889
case3_batch_20260618_104034,case3_batch_20260618_104034_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.8889
case3_batch_20260618_112624,case3_batch_20260618_112624_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.9286
case3_batch_20260618_112624,case3_batch_20260618_112624_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260618_112624,case3_batch_20260618_112624_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.8571
case3_batch_20260618_123946,case3_batch_20260618_123946_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.9375
case3_batch_20260618_123946,case3_batch_20260618_123946_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.9375
case3_batch_20260618_123946,case3_batch_20260618_123946_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.9375
case3_batch_20260618_134814,case3_batch_20260618_134814_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260618_134814,case3_batch_20260618_134814_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260618_134814,case3_batch_20260618_134814_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260618_153841,case3_batch_20260618_153841_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,0.8
case3_batch_20260618_153841,case3_batch_20260618_153841_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,0.8
case3_batch_20260618_153841,case3_batch_20260618_153841_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,0.9
case3_batch_20260618_163354,case3_batch_20260618_163354_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.9
case3_batch_20260618_163354,case3_batch_20260618_163354_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.9
case3_batch_20260618_163354,case3_batch_20260618_163354_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.9
case3_batch_20260618_172720,case3_batch_20260618_172720_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.875
case3_batch_20260618_172720,case3_batch_20260618_172720_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.625
case3_batch_20260618_172720,case3_batch_20260618_172720_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.625
case3_batch_20260618_182254,case3_batch_20260618_182254_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,5,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.9
case3_batch_20260618_182254,case3_batch_20260618_182254_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,5,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.9
case3_batch_20260618_182254,case3_batch_20260618_182254_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,5,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.9
case3_batch_20260618_204353,case3_batch_20260618_204353_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.5833
case3_batch_20260618_204353,case3_batch_20260618_204353_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.5833
case3_batch_20260618_204353,case3_batch_20260618_204353_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.6667
case3_batch_20260619_070036,case3_batch_20260619_070036_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260619_070036,case3_batch_20260619_070036_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260619_070036,case3_batch_20260619_070036_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260619_081640,case3_batch_20260619_081640_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.5263
case3_batch_20260619_081640,case3_batch_20260619_081640_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.2632
case3_batch_20260619_081640,case3_batch_20260619_081640_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.3684
case3_batch_20260619_100136,case3_batch_20260619_100136_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.6957
case3_batch_20260619_100136,case3_batch_20260619_100136_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.9565
case3_batch_20260619_100136,case3_batch_20260619_100136_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.9565
case3_batch_20260619_120917,case3_batch_20260619_120917_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.75
case3_batch_20260619_120917,case3_batch_20260619_120917_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.6875
case3_batch_20260619_120917,case3_batch_20260619_120917_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.75
case3_batch_20260619_134156,case3_batch_20260619_134156_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,0.8182
case3_batch_20260619_134156,case3_batch_20260619_134156_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,0.9545
case3_batch_20260619_134156,case3_batch_20260619_134156_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,0.9091
case3_batch_20260619_181559,case3_batch_20260619_181559_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.4348
case3_batch_20260619_181559,case3_batch_20260619_181559_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.6087
case3_batch_20260619_181559,case3_batch_20260619_181559_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.6087
case3_batch_20260619_194452,case3_batch_20260619_194452_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.7941
case3_batch_20260619_194452,case3_batch_20260619_194452_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.8235
case3_batch_20260619_194452,case3_batch_20260619_194452_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.7941
case3_batch_20260619_211455,case3_batch_20260619_211455_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.5882
case3_batch_20260619_211455,case3_batch_20260619_211455_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.5882
case3_batch_20260619_211455,case3_batch_20260619_211455_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.5882
case3_batch_20260619_224011,case3_batch_20260619_224011_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.8261
case3_batch_20260619_224011,case3_batch_20260619_224011_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.6957
case3_batch_20260619_224011,case3_batch_20260619_224011_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.8261
case3_batch_20260620_072523,case3_batch_20260620_072523_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.72
case3_batch_20260620_072523,case3_batch_20260620_072523_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.84
case3_batch_20260620_072523,case3_batch_20260620_072523_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.84
case3_batch_20260620_092907,case3_batch_20260620_092907_run_002,L1_grid,L1: Grid,1.0,2.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.75
case3_batch_20260620_092907,case3_batch_20260620_092907_run_003,L1_grid,L1: Grid,1.0,2.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.8611
case3_batch_20260618_104034,case3_batch_20260618_104034_run_001,L2_grid,L2: Grid,2.0,4.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.8235
case3_batch_20260618_104034,case3_batch_20260618_104034_run_002,L2_grid,L2: Grid,2.0,4.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.8235
case3_batch_20260618_104034,case3_batch_20260618_104034_run_003,L2_grid,L2: Grid,2.0,4.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.8824
case3_batch_20260618_112624,case3_batch_20260618_112624_run_001,L2_grid,L2: Grid,2.0,4.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.56
case3_batch_20260618_112624,case3_batch_20260618_112624_run_002,L2_grid,L2: Grid,2.0,4.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.88
case3_batch_20260618_112624,case3_batch_20260618_112624_run_003,L2_grid,L2: Grid,2.0,4.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.56
case3_batch_20260618_123946,case3_batch_20260618_123946_run_001,L2_grid,L2: Grid,2.0,4.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.7714
case3_batch_20260618_123946,case3_batch_20260618_123946_run_002,L2_grid,L2: Grid,2.0,4.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.7429
case3_batch_20260618_123946,case3_batch_20260618_123946_run_003,L2_grid,L2: Grid,2.0,4.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.8
case3_batch_20260618_134814,case3_batch_20260618_134814_run_001,L2_grid,L2: Grid,2.0,4.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260618_134814,case3_batch_20260618_134814_run_002,L2_grid,L2: Grid,2.0,4.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,0.9524
case3_batch_20260618_134814,case3_batch_20260618_134814_run_003,L2_grid,L2: Grid,2.0,4.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,1.0
case3_batch_20260618_153841,case3_batch_20260618_153841_run_001,L2_grid,L2: Grid,2.0,4.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,0.8
case3_batch_20260618_153841,case3_batch_20260618_153841_run_002,L2_grid,L2: Grid,2.0,4.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,0.8
case3_batch_20260618_153841,case3_batch_20260618_153841_run_003,L2_grid,L2: Grid,2.0,4.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,0.65
case3_batch_20260618_163354,case3_batch_20260618_163354_run_001,L2_grid,L2: Grid,2.0,4.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.7895
case3_batch_20260618_163354,case3_batch_20260618_163354_run_002,L2_grid,L2: Grid,2.0,4.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.6316
case3_batch_20260618_163354,case3_batch_20260618_163354_run_003,L2_grid,L2: Grid,2.0,4.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.6842
case3_batch_20260618_172720,case3_batch_20260618_172720_run_001,L2_grid,L2: Grid,2.0,4.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.5484
case3_batch_20260618_172720,case3_batch_20260618_172720_run_002,L2_grid,L2: Grid,2.0,4.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.5161
case3_batch_20260618_172720,case3_batch_20260618_172720_run_003,L2_grid,L2: Grid,2.0,4.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.6452
case3_batch_20260618_182254,case3_batch_20260618_182254_run_001,L2_grid,L2: Grid,2.0,4.0,grid,Grid,5,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.8158
case3_batch_20260618_182254,case3_batch_20260618_182254_run_002,L2_grid,L2: Grid,2.0,4.0,grid,Grid,5,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.6842
case3_batch_20260618_182254,case3_batch_20260618_182254_run_003,L2_grid,L2: Grid,2.0,4.0,grid,Grid,5,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.7105
case3_batch_20260618_204353,case3_batch_20260618_204353_run_001,L2_grid,L2: Grid,2.0,4.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.2609
case3_batch_20260618_204353,case3_batch_20260618_204353_run_002,L2_grid,L2: Grid,2.0,4.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.3478
case3_batch_20260618_204353,case3_batch_20260618_204353_run_003,L2_grid,L2: Grid,2.0,4.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.3043
case3_batch_20260619_070036,case3_batch_20260619_070036_run_001,L2_grid,L2: Grid,2.0,4.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,0.9722
case3_batch_20260619_070036,case3_batch_20260619_070036_run_002,L2_grid,L2: Grid,2.0,4.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,0.9722
case3_batch_20260619_070036,case3_batch_20260619_070036_run_003,L2_grid,L2: Grid,2.0,4.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,0.75
case3_batch_20260619_081640,case3_batch_20260619_081640_run_001,L2_grid,L2: Grid,2.0,4.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.1892
case3_batch_20260619_081640,case3_batch_20260619_081640_run_002,L2_grid,L2: Grid,2.0,4.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.1351
case3_batch_20260619_081640,case3_batch_20260619_081640_run_003,L2_grid,L2: Grid,2.0,4.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.3784
case3_batch_20260619_100136,case3_batch_20260619_100136_run_001,L2_grid,L2: Grid,2.0,4.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.6471
case3_batch_20260619_100136,case3_batch_20260619_100136_run_002,L2_grid,L2: Grid,2.0,4.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.0588
case3_batch_20260619_100136,case3_batch_20260619_100136_run_003,L2_grid,L2: Grid,2.0,4.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.6471
case3_batch_20260619_120917,case3_batch_20260619_120917_run_001,L2_grid,L2: Grid,2.0,4.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.2903
case3_batch_20260619_120917,case3_batch_20260619_120917_run_002,L2_grid,L2: Grid,2.0,4.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.2903
case3_batch_20260619_120917,case3_batch_20260619_120917_run_003,L2_grid,L2: Grid,2.0,4.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,tile_accuracy,0.2903
case3_batch_20260619_134156,case3_batch_20260619_134156_run_001,L2_grid,L2: Grid,2.0,4.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,0.4773
case3_batch_20260619_134156,case3_batch_20260619_134156_run_002,L2_grid,L2: Grid,2.0,4.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,0.4773
case3_batch_20260619_134156,case3_batch_20260619_134156_run_003,L2_grid,L2: Grid,2.0,4.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,tile_accuracy,0.5227
case3_batch_20260619_181559,case3_batch_20260619_181559_run_001,L2_grid,L2: Grid,2.0,4.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.6977
case3_batch_20260619_181559,case3_batch_20260619_181559_run_002,L2_grid,L2: Grid,2.0,4.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.0465
case3_batch_20260619_181559,case3_batch_20260619_181559_run_003,L2_grid,L2: Grid,2.0,4.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,tile_accuracy,0.6279
case3_batch_20260619_194452,case3_batch_20260619_194452_run_001,L2_grid,L2: Grid,2.0,4.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.3333
case3_batch_20260619_194452,case3_batch_20260619_194452_run_002,L2_grid,L2: Grid,2.0,4.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.6515
case3_batch_20260619_194452,case3_batch_20260619_194452_run_003,L2_grid,L2: Grid,2.0,4.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,tile_accuracy,0.6061
